,Lisa,Ole
45.300000000000004,-259.2249999999738,-369.5000000000133
45.400000000000006,-300.8000000000057,-376.6249999999767
45.5,-399.853658536584,-364.09999999999803
45.6,-414.02499999999907,-376.36666666666224
45.7,-412.2999999999959,-343.0
45.800000000000004,-381.9500000000143,-342.2000000000014
45.900000000000006,-390.5000000000027,-313.7999999999968
46.0,-405.1999999999957,-265.19999999999254
46.1,-404.799999999995,-236.66666666666035
46.2,-431.59999999999786,-212.00000000000534
46.300000000000004,-415.2000000000032,-199.0
46.400000000000006,-370.59999999998723,-191.39999999998437
46.5,-318.0999999999998,-178.65000000000063
46.6,-295.1749999999988,-189.40000000000379
46.7,-295.2500000000013,-233.29999999999768
46.800000000000004,-289.19999999999965,-213.9500000000143
46.900000000000006,-265.3999999999851,-250.79999999999148
47.0,-285.0,-264.4999999999973
47.1,-238.70000000000107,-234.0
47.2,-256.0250000000008,-257.0
47.300000000000004,-263.3999999999957,-257.0
47.400000000000006,-412.3000000000025,-291.2750000000022
47.5,-295.8750000000049,-298.60000000000247
47.6,-287.2999999999959,-333.80000000000285
47.7,-357.4000000000028,-319.7999999999936
47.800000000000004,-323.90000000000373,-293.0
47.900000000000006,-390.79999999999717,-274.00000000000534
48.0,-378.70000000000584,-270.1000000000016
48.1,-358.7999999999936,-248.9000000000109
48.2,-368.5000000000098,-218.99999999999824
48.300000000000004,-368.9999999999929,-231.40000000001172
48.400000000000006,-363.12499999997937,-201.5999999999954
48.5,-339.0,-176.0
48.6,-338.80000000000035,-143.2000000000019
48.7,-333.22499999999695,-100.37499999997891
48.800000000000004,-325.40000000000464,-83.50000000000088
48.900000000000006,-321.39999999999753,-68.89999999998437
49.0,-326.3749999999789,-74.0
49.1,-332.0,-84.79999999998863
49.2,-340.1999999999957,-61.99999999999467
49.300000000000004,-328.69999999999874,-85.5999999999801
49.400000000000006,-335.0,-90.0
49.5,-331.80000000000035,-82.19512195121207
49.6,-336.5999999999972,-86.0
49.7,-332.8250000000012,-102.09999999999964
49.800000000000004,-332.0,-108.72499999999071
49.900000000000006,-329.4999999999902,-100.65000000001305
50.0,-327.8999999999968,-99.3499999999976
50.1,-330.87499999999403,-97.39999999999503
50.2,-333.39999999999753,-96.44999999999565
50.300000000000004,-332.69999999999004,-90.0
50.400000000000006,-336.0249999999919,-100.12500000000777
50.5,-343.3999999999993,-98.37500000000311
50.6,-342.00000000000176,-98.0
50.7,-339.5000000000027,-102.70000000000053
50.800000000000004,-336.5999999999962,-100.47499999999472
50.900000000000006,-331.5750000000034,-101.79999999999715
51.0,-346.2999999999977,-102.90000000000373
51.1,-353.59999999999786,-102.8000000000039
51.2,-343.3999999999993,-101.5853658536615
51.300000000000004,-344.19999999999243,-101.0
51.400000000000006,-346.9999999999787,-98.82499999999587
51.5,-329.7500000000204,-108.09999999999964
51.6,-332.0,-102.19999999999787
51.7,-342.80000000000035,-100.44999999999662
51.800000000000004,-342.19999999999243,-100.77500000000306
51.900000000000006,-337.8000000000092,-83.39999999999752
52.0,-334.02499999999907,-86.59999999999893
52.1,-347.7999999999915,-84.49999999999912
52.2,-349.00000000001774,-89.49999999999733
52.300000000000004,-345.0,-98.4499999999992
52.400000000000006,-346.1999999999886,-99.72500000000493
52.5,-333.2750000000004,-97.70000000000408
52.6,-338.90000000000373,-88.19999999999929
52.7,-344.5999999999972,-112.19999999998863
52.800000000000004,-339.0,-94.0
52.900000000000006,-350.8999999999966,-95.97500000001519
53.0,-347.0,-117.0
53.1,-341.0000000000035,-105.19999999999965
53.2,-339.975000000001,-107.1999999999961
53.300000000000004,-323.73333333330555,-102.19999999999787
53.400000000000006,-353.4500000000578,-109.39999999999219
53.5,-335.0,-94.52500000000528
53.6,-342.40000000000106,-101.4000000000135
53.7,-348.200000000005,-105.0
53.800000000000004,-344.3333333333396,-110.49999999999822
53.900000000000006,-334.62500000000335,-105.99999999998934
54.0,-340.39999999999753,-108.40000000000107
54.1,-335.0,-117.0
54.2,-356.70000000000056,-105.30000000000248
54.300000000000004,-371.0,-101.8500000000056
54.400000000000006,-364.7999999999897,-121.0
54.5,-374.0,-101.0
54.6,-367.0,-115.8999999999984
54.7,-355.0000000000142,-129.0
54.800000000000004,-393.90000000000373,-109.0
54.900000000000006,-337.3999999999957,-102.8000000000039
55.0,-322.4000000000028,-103.79999999999715
55.1,-319.39999999999503,-160.59999999999184
55.2,-319.20000000000283,-151.40000000000816
55.300000000000004,-320.0,-152.0
55.400000000000006,-258.37500000001086,-172.60000000000497
55.5,-264.51219512195513,-202.49999999999733
55.6,-257.0,-235.00000000000355
55.7,-254.0,-259.95000000000186
55.800000000000004,-226.0,-306.82926829269985
55.900000000000006,-240.2000000000032,-296.9000000000091
56.0,-246.0,-329.80000000000393
56.1,-308.90000000000197,-362.40000000000106
56.2,-339.0,-383.29999999999893
56.300000000000004,-335.0,-327.5999999999936
56.400000000000006,-345.0999999999961,-319.9999999999858
56.5,-398.19999999999965,-307.80000000000035
56.6,-368.6000000000043,-319.59999999998723
56.7,-415.8000000000092,-277.7999999999915
56.800000000000004,-400.799999999995,-269.0
56.900000000000006,-385.2000000000085,-280.40000000000816
57.0,-353.499999999992,-268.1999999999943
57.1,-339.79999999999717,-254.0
57.2,-372.8999999999966,-254.0
57.300000000000004,-391.6999999999975,-256.12499999999534
57.400000000000006,-336.87500000000466,-315.44999999998777
57.5,-318.3999999999957,-293.0
57.6,-301.70000000000056,-279.8000000000043
57.7,-303.7999999999936,-350.5999999999936
57.800000000000004,-280.9999999999858,-440.40000000000106
57.900000000000006,-254.0,-432.10000000000514
58.0,-287.8999999999984,-446.8000000000007
58.1,-269.39999999999856,-437.99999999999824
58.2,-295.19512195122974,-440.80000000000035
58.300000000000004,-275.29999999999944,-424.7000000000112
58.400000000000006,-311.39999999999503,-426.6000000000043
58.5,-313.1999999999957,-410.80000000000393
58.6,-333.8749999999993,-378.4249999999966
58.7,-304.0,-308.79999999999717
58.800000000000004,-322.6500000000219,-299.60000000000144
58.900000000000006,-322.19999999998186,-291.5000000000062
59.0,-348.40000000001174,-277.0
59.1,-336.1999999999979,-273.0
59.2,-318.70000000000107,-274.40000000000214
59.300000000000004,-355.6999999999952,-266.37500000001796
59.400000000000006,-343.0000000000071,-257.0
59.5,-355.19999999999965,-246.3999999999993
59.6,-359.0,-237.80000000000035
59.7,-356.6000000000043,-247.7999999999968
59.800000000000004,-363.0,-230.99999999999113
59.900000000000006,-363.59999999999184,-225.80000000000783
60.0,-364.5999999999972,-238.0
60.1,-370.40000000000106,-248.75000000000267
60.2,-379.5000000000009,-256.19999999999607
60.300000000000004,-400.8000000000021,-269.0
60.400000000000006,-447.2000000000064,-273.0
60.5,-449.874999999996,-285.3999999999993
60.6,-389.40000000000106,-294.37499999999665
60.7,-325.3999999999904,-284.4999999999973
60.800000000000004,-316.20000000000675,-300.7999999999915
60.900000000000006,-238.87804878047513,-321.1999999999908
61.0,-211.0,-312.0
61.1,-222.0,-330.8000000000021
61.2,-156.3999999999993,-328.0
61.300000000000004,-171.80000000000072,-330.1000000000032
61.400000000000006,-146.70000000000587,-337.2000000000032
61.5,-137.0,-314.9999999999965
61.6,-166.80000000000214,-312.9000000000004
61.7,-205.49999999999912,-299.90000000000373
61.800000000000004,-269.0,-306.80000000002343
61.900000000000006,-195.8000000000057,-295.3999999999957
62.0,-297.1999999999979,-247.30000000000123
62.1,-347.0,-216.07499999999706
62.2,-359.0,-207.3999999999993
62.300000000000004,-367.0,-203.0
62.400000000000006,-380.1000000000032,-186.49999999999733
62.5,-393.9999999999858,-157.60000000000142
62.6,-412.2499999999689,-168.0
62.7,-321.7999999999929,-172.0
62.800000000000004,-289.0,-183.7
62.900000000000006,-265.0,-176.55
63.0,-265.0,-224.0250000000169
63.1,-271.49999999999466,-272.7999999999936
63.2,-248.2,-249.00000000000355
63.300000000000004,-250.0,-272.49999999999824
63.400000000000006,-244.0000000000142,-269.13333333332827
63.5,-293.45,-265.8
63.6,-378.97560975610367,-250.3500000000112
63.7,-260.6999999999975,-236.5999999999929
63.800000000000004,-357.1999999999993,-223.37499999996936
63.900000000000006,-300.8000000000114,-299.4666666666774
64.0,-332.6750000000015,-261.0
